age,credit_score,loan_term_months,num_open_accounts,num_late_payments,fed_funds_rate,interest_rate_offered,annual_income_log,loan_amount_log,existing_debt_log,employment_years_log,dti_ratio_log,employment_type_Retired,employment_type_Salaried,employment_type_Self-Employed,employment_type_Unemployed,loan_purpose_Business,loan_purpose_Debt Consolidation,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Vacation,origination_quarter_Q2,origination_quarter_Q3,origination_quarter_Q4
44,342.0,60,8,1,5.029,5.949,10.32956574374615,10.275085591132715,10.514584845717755,2.2300144001592104,0.2155951335568801,False,False,True,False,False,False,True,False,False,False,False,False,True
37,378.0,36,10,1,0.147,2.5,11.518067919854706,11.672498559754418,8.351912805546215,2.3608540011180215,0.014001519635813609,False,False,True,False,False,True,False,False,False,False,False,False,True
38,413.0,120,5,0,1.799,2.5,11.232304934373605,9.90353755128617,9.451572926308062,0.832909122935104,0.016758783814954707,False,True,False,False,False,False,False,False,True,False,True,False,False
40,306.0,24,4,0,0.216,2.5,9.87435838798709,9.928228944424575,8.476081571625299,1.0986122886681098,0.11644881264324682,False,False,True,False,False,True,False,False,False,False,False,False,True
30,348.0,48,0,2,1.727,2.5,10.31768079277157,10.21833478806055,8.967065539364983,0.4054651081081644,0.06278698809876482,False,True,False,False,False,True,False,False,False,False,False,True,False
22,300.0,84,6,0,5.472,5.044,11.34932960284745,10.460270761075149,7.172148253455965,0.4054651081081644,0.0021975835434872217,False,True,False,False,False,False,False,False,False,False,True,False,False
39,350.0,36,5,2,5.206,7.457,10.618359776072436,10.596659732783579,10.662004783417407,0.18232155679395465,0.2987703694372014,False,False,False,False,False,False,False,False,True,False,True,False,False
42,432.0,84,3,2,1.58,2.5,11.01525805759002,11.298506245754995,9.075871397101613,1.5686159179138452,0.020292703267762432,False,False,True,False,False,True,False,False,False,False,False,False,False
38,300.0,84,8,0,0.053,2.5,11.485992815369235,10.069044362997353,9.479599275241798,0.4700036292457356,0.019018005835761846,False,False,False,False,False,False,False,True,False,False,True,False,False
41,396.0,24,2,0,0.149,2.5,10.702275234554216,10.404293143019792,8.371114842479852,1.7404661748405046,0.04745594115629535,False,False,False,False,False,True,False,False,False,False,True,False,False
32,310.0,48,10,1,5.162,6.374,10.128405528627127,11.0186455364637,9.16501659294585,2.451005098112319,0.0911195933674839,False,True,False,False,False,False,False,True,False,False,False,True,False
37,365.0,36,4,0,1.939,2.5,11.226268067359825,12.73080413304066,9.027543102048677,1.4816045409242156,0.03633192924739028,False,True,False,False,False,False,False,True,False,False,True,False,False
25,310.0,12,5,2,4.937,9.44,10.881693555333664,10.480129006333248,10.001737951112359,1.8082887711792655,0.3469881783491885,False,False,True,False,False,False,False,False,False,False,False,False,True
29,349.0,84,6,0,5.007,6.575,10.726034916514868,10.003378135350923,9.461572908015121,1.916922612182061,0.47753767689981574,True,False,False,False,False,True,False,False,False,False,False,False,False
37,311.0,84,6,1,0.23,2.5,10.564370547101836,10.480129006333248,10.06009592404919,0.4054651081081644,0.08277742645756815,False,False,False,False,False,False,True,False,False,False,False,False,True
48,327.0,120,4,0,0.028,2.5,11.72331644682555,10.872389709681492,8.951022861436662,2.4932054526026954,0.006280237957150484,False,False,True,False,False,True,False,False,False,False,False,False,False
53,388.0,84,0,0,0.229,2.5,10.911544920545774,10.410335274932896,8.0765184350677,1.4350845252893227,0.008364916331627708,False,True,False,False,False,False,False,True,False,False,True,False,False
30,334.0,84,7,0,1.777,8.012,8.75959333862567,9.985113621416073,10.529815747007113,1.7047480922384253,0.609221945622184,False,False,False,True,False,False,False,True,False,False,False,False,False
29,360.0,60,3,0,4.734,5.056,11.357044923127381,9.846970109700957,8.95583127474159,0.7419373447293773,0.017938145131012995,False,True,False,False,False,True,False,False,False,False,False,True,False
34,395.0,48,6,0,5.142,4.907,10.483364966053355,10.783135046711445,9.617543302529164,1.4816045409242156,0.10002631406712442,False,True,False,False,False,False,True,False,False,False,False,False,True
43,372.0,48,0,0,5.011,5.215,9.914681664028816,10.056251557087757,8.213129672748714,1.5260563034950492,0.04459088332787514,False,True,False,False,False,False,True,False,False,False,False,False,True
26,348.0,12,1,0,4.911,3.593,10.276527604619137,9.803722464346553,9.624565003197425,0.0,0.4193680132771558,False,True,False,False,False,False,False,False,True,False,False,False,True
22,300.0,48,5,0,5.058,5.603,10.829249886829892,10.081675578048475,10.764980118287117,1.5686159179138452,0.21058502206681404,False,True,False,False,False,False,False,False,True,False,False,False,False
50,359.0,60,3,3,5.003,6.804,10.593165221294685,10.640675541671662,9.917202570232888,2.2617630984737906,0.09685444136388219,False,True,False,False,False,True,False,False,False,False,False,True,False
52,459.0,48,2,0,0.097,2.5,11.602958929183993,10.70551155928146,8.617206838012612,0.262364264467491,0.012521280553671747,False,True,False,False,True,False,False,False,False,False,False,False,True
45,348.0,36,5,1,1.777,2.5,9.78179889987725,9.923339198238729,8.362906168961413,1.4350845252893227,0.07751644242782835,False,False,False,False,False,True,False,False,False,False,False,False,True
28,396.0,48,3,3,5.137,8.006,10.932211926428376,9.60918360377546,10.469411686663578,2.151762203259462,0.14617611015760135,False,False,True,False,False,False,False,False,True,False,False,False,True
32,306.0,120,5,0,0.021,2.5,10.400946134132901,10.853232402669228,8.591311306375664,1.667706820558076,0.01626697246387197,False,True,False,False,False,False,False,True,False,False,False,False,True
29,400.0,48,4,0,1.619,2.5,10.76385280431271,10.55323128448846,9.416485871493137,1.5260563034950492,0.06297479916138844,False,True,False,False,False,True,False,False,False,False,False,False,False
55,393.0,48,3,0,1.781,2.5,10.560371083517573,10.55843949396453,10.246818712868272,1.7578579175523736,0.16779996027493413,False,False,False,False,True,False,False,False,False,False,True,False,False
27,378.0,36,7,0,1.432,2.5,11.11493391016112,9.758519582283522,8.012634555660396,1.410986973710262,0.014888612493750654,False,True,False,False,False,False,True,False,False,False,False,False,False
40,385.0,60,4,1,0.145,2.5,10.783120524085712,9.332646496360152,7.461289756030251,1.7227665977411035,0.007174203748000358,False,False,False,False,False,False,False,True,False,False,False,True,False
55,361.0,60,5,0,5.139,5.553,11.44538682129555,11.071330462204312,10.173726499377015,1.6486586255873816,0.05458287777029171,False,False,False,False,False,True,False,False,False,False,False,True,False
23,316.0,84,4,2,0.123,2.5,10.483609921614743,11.678448377988165,10.020599696528352,1.1314021114911006,0.0860859489131289,False,False,False,False,True,False,False,False,False,False,False,True,False
30,348.0,48,6,0,1.882,12.912,11.139777003238606,10.573903321093981,9.114221465240371,1.33500106673234,1.1951871938469802,False,False,False,False,False,False,False,False,True,False,True,False,False
31,391.0,36,2,0,4.902,4.3,11.934444483360362,11.439289689006644,9.840775628819962,2.312535423847214,0.04027784649857016,False,True,False,False,True,False,False,False,False,False,True,False,False
48,418.0,48,4,1,5.008,5.931,10.470418235558869,9.814710982145282,10.330973088240194,2.272125885509337,0.1967995759746078,False,True,False,False,False,False,True,False,False,False,False,True,False
45,378.0,60,6,0,1.838,2.845,10.726034916514868,10.442929787247998,8.70327765957072,0.33647223662121295,0.33747173695429644,False,False,False,False,False,True,False,False,False,False,False,True,False
59,380.0,36,2,1,1.911,2.5,11.304661289653911,10.480129006333248,8.882874654621437,1.33500106673234,0.029170377299779858,False,False,True,False,False,False,False,False,True,False,True,False,False
36,390.0,60,6,0,4.997,2.958,11.586897785066483,9.76428295481558,10.06020835533744,2.0014800002101243,0.0424846116061553,False,False,False,False,False,False,False,False,True,False,True,False,False
37,349.0,36,6,0,5.093,3.697,10.881439921281867,11.600945499760169,7.605213155129167,1.308332819650179,0.012521280553671747,True,False,False,False,False,True,False,False,False,False,False,False,False
58,430.0,60,3,0,1.53,2.698,9.636004760729328,9.90353755128617,10.548983220416915,1.5260563034950492,0.40439787214774175,True,False,False,False,False,True,False,False,False,False,True,False,False
30,322.0,24,7,0,1.653,2.831,10.26012019558019,11.481445117743048,9.263541744823666,1.7404661748405046,0.16940516486072774,False,True,False,False,False,False,False,False,False,True,False,False,True
49,377.0,48,3,5,1.594,4.529,10.750553814677957,11.06195554002416,9.50256959047169,2.0014800002101243,0.06933947807861282,False,False,False,False,False,False,False,True,False,False,False,False,False
50,349.0,36,6,0,5.066,5.627,10.855472015838682,9.510519035757246,9.65846003444065,1.62924053973028,0.095946341047209,False,False,True,False,False,False,False,False,False,False,False,False,False
34,305.0,60,7,0,1.59,2.875,10.631307620549148,11.258046118484,10.196041114989113,1.3609765531356006,0.12168651825659926,False,False,True,False,False,False,False,False,False,False,False,False,True
33,331.0,36,5,0,0.206,2.5,11.80974043030338,10.448743588106625,10.671220733833067,2.7013612129514133,0.10147296893063379,False,True,False,False,True,False,False,False,False,False,False,True,False
41,369.0,60,6,3,5.025,8.369,11.103533657459007,11.116930374363438,9.779013871848381,0.5306282510621704,0.05183314864001728,False,False,True,False,False,False,False,True,False,False,False,True,False
34,342.0,60,4,1,0.013,2.5,10.558371701219652,10.221977646629885,6.66162453502192,1.0986122886681098,0.004091617903253565,False,True,False,False,False,False,False,False,False,False,False,False,False
43,353.0,60,2,0,4.894,5.219,11.882653406657855,10.434145214930487,9.479648930462693,1.0296194171811581,0.017938145131012995,False,True,False,False,False,True,False,False,False,False,False,False,False
54,432.0,84,5,0,0.332,2.5,9.55058832872937,11.321777065973317,9.964648030755873,0.6418538861723948,0.1956490170048168,False,False,True,False,False,False,True,False,False,False,False,True,False
26,300.0,36,4,2,5.059,18.102,10.726034916514868,11.561725152903833,10.268926876841919,0.7419373447293773,1.252762968495368,False,False,False,False,False,False,False,False,False,True,False,False,False
42,348.0,120,5,2,1.993,2.5,10.351701437726259,10.211009016314167,9.47215756374977,1.3609765531356006,0.040661981718889635,False,False,True,False,True,False,False,False,False,False,False,True,False
28,348.0,60,5,0,1.895,2.5,10.206544080032184,10.32551474894327,9.33655178882848,1.3609765531356006,0.08047338414987679,False,True,False,False,False,True,False,False,False,False,False,True,False
36,346.0,84,3,0,1.83,2.58,9.705182334901773,11.576848171532921,9.879691662769641,1.252762968495368,0.1570892152427752,True,False,False,False,False,False,False,False,False,False,False,False,False
41,386.0,36,2,1,0.003,10.882,10.726034916514868,10.012386799492118,10.919000801034523,1.0296194171811581,1.252762968495368,False,True,False,False,False,False,False,True,False,False,False,True,False
46,308.0,36,4,0,0.137,2.5,11.897744366068878,8.94910546953925,8.893096283944361,1.589235205116581,0.016365354086264272,False,True,False,False,False,True,False,False,False,False,False,True,False
22,300.0,60,4,0,5.284,4.891,11.614046095002685,10.239995502805316,11.217350592828884,1.3609765531356006,0.12619202523775935,False,False,False,False,False,False,False,False,False,False,False,False,False
47,398.0,24,2,0,1.662,2.5,12.29049104281839,9.127067452782361,9.092537211117289,2.4336133554004498,0.02019470728551928,False,True,False,False,False,False,False,False,False,False,True,False,False
42,348.0,60,2,0,0.129,2.5,10.576488146652729,10.795506083434564,8.422739644597085,1.4816045409242156,0.022934971282495883,False,True,False,False,False,False,False,True,False,False,False,True,False
34,313.0,36,5,0,0.134,2.5,10.632825138346773,10.740756721857226,9.054714104004022,2.2192034840549946,0.06653652380024423,False,True,False,False,False,False,False,False,False,False,True,False,False
54,316.0,36,3,4,0.119,9.708,8.281746769195232,9.770013301136158,8.828469224380667,2.2823823856765264,0.4548265376458885,False,False,False,True,False,False,False,True,False,False,False,False,False
23,300.0,60,2,1,5.248,4.968,11.049202709674685,10.494075844768336,8.871543234867024,1.1631508098056809,0.022446188829830054,False,True,False,False,False,True,False,False,False,False,False,True,False
31,315.0,60,3,5,1.487,5.259,11.734615560529182,11.163382173096926,10.261846377950352,1.5260563034950492,0.044877758778085454,False,True,False,False,False,False,False,False,False,False,False,False,False
33,300.0,120,5,1,0.273,4.751,10.726034916514868,11.002116507732017,9.515680125912914,1.252762968495368,0.3731485066316213,False,False,True,False,False,False,False,False,True,False,False,False,True
23,313.0,48,3,0,0.286,2.5,11.779140996088337,10.184937747111391,9.916583919522873,1.1939224684724346,0.038066200806456334,False,True,False,False,False,False,True,False,False,False,False,False,False
32,391.0,36,3,1,4.883,3.579,11.405588107759165,10.905974329106854,8.57643332586041,2.0794415416798357,0.01950846638804296,False,True,False,False,False,True,False,False,False,False,True,False,False
29,341.0,36,3,0,0.148,8.347,10.726034916514868,10.367253014814716,9.837005811235295,1.9878743481543455,1.1246698229873993,False,True,False,False,False,False,False,False,True,False,False,False,False
25,327.0,48,4,3,4.94,11.505,9.34536677152075,9.77571099759397,8.44993524265157,0.9932517730102833,0.09721745071535921,False,False,False,True,False,False,False,False,False,False,True,False,False
22,311.0,60,3,0,5.055,5.324,11.39748127957,9.857495968685136,11.493732655697237,1.9021075263969205,0.19901477973561504,False,True,False,False,False,False,False,False,False,False,False,False,False
37,347.0,60,5,0,0.034,2.5,10.335848697569851,11.340962076644454,10.01532584204058,2.424802725718295,0.13557929424182294,False,True,False,False,False,False,False,False,False,False,False,False,True
32,328.0,24,6,2,1.718,2.661,10.900108089328999,10.090008612393838,8.22128000274786,0.4054651081081644,0.033724869401620894,False,True,False,False,False,False,True,False,False,False,True,False,False
25,300.0,60,4,0,5.081,4.128,10.65810346913607,10.909637269778615,7.504193301624049,1.1314021114911006,0.008464078412129412,False,True,False,False,False,True,False,False,False,False,True,False,False
31,300.0,60,9,2,0.288,3.488,10.831050513448162,10.05195066017375,9.809954592540702,0.7884573603642702,0.06952606264861023,False,True,False,False,False,True,False,False,False,False,False,False,False
34,375.0,48,2,1,1.612,2.616,10.630348242092838,11.349241150793087,10.239778701333359,1.1314021114911006,0.1563197542549538,False,False,False,False,False,False,False,True,False,False,False,False,True
42,348.0,36,8,0,0.089,7.636,8.27426776259057,9.83097062169695,9.946970802772006,1.2809338454620642,1.0209750189409572,False,False,False,True,False,False,False,False,False,False,False,True,False
43,352.0,36,6,4,1.712,8.369,9.577001586716294,10.687411927154141,10.163087229820869,2.1162555148025524,0.46937843385181716,False,False,True,False,False,False,False,False,False,False,True,False,False
47,416.0,36,6,0,4.909,5.583,10.425166168940459,10.250652418696085,10.048290247206477,2.1162555148025524,0.20595669989138848,False,False,True,False,False,False,False,False,False,False,True,False,False
47,331.0,36,6,2,1.708,2.952,11.193565298162962,11.298506245754995,8.879476578593993,1.1939224684724346,0.032370380030450716,False,False,False,False,True,False,False,False,False,False,False,True,False
42,330.0,12,2,0,1.37,2.5,10.457912462574784,11.403121759615027,7.4332231794849974,1.0296194171811581,0.04736057135983759,False,True,False,False,False,False,False,True,False,False,False,False,False
29,393.0,36,6,0,5.136,7.772,9.469707071307916,9.539716058977092,10.132565460671856,0.7419373447293773,0.49883401091361257,False,True,False,False,True,False,False,False,False,False,False,False,False
36,413.0,60,2,0,0.09,8.151,9.083525799496096,11.086762629082946,10.840822885235989,1.9315214116032138,0.7698767134186187,False,False,False,True,False,False,False,True,False,False,False,False,True
41,348.0,84,2,1,1.688,2.5,9.68619559719106,11.036517370851499,9.540673085953667,1.308332819650179,0.11644881264324682,False,False,False,True,False,True,False,False,False,False,False,True,False
26,300.0,60,6,0,1.767,3.036,11.908602761684888,10.247112717290387,8.5567792224482,1.9315214116032138,0.006975613736425242,False,False,True,False,False,True,False,False,False,False,False,False,True
50,341.0,24,4,1,0.038,4.665,10.309270943320321,10.5815464756746,10.327279362697153,1.8082887711792655,0.4115134466423678,False,False,True,False,False,False,False,True,False,False,False,False,False
52,366.0,48,1,0,1.743,2.5,10.787221207833117,10.39821428171237,9.207328841868046,1.916922612182061,0.05021771616061742,False,True,False,False,False,False,True,False,False,False,False,True,False
37,372.0,60,2,5,0.026,3.71,9.372167512242957,9.220389707829185,8.99897345310772,1.7578579175523736,0.1290086805635338,True,False,False,False,False,False,False,True,False,False,False,True,False
42,300.0,48,0,1,4.892,5.825,10.985222042423949,10.764286715905591,8.775656008973748,1.308332819650179,0.02703133905103043,False,False,False,False,True,False,False,False,False,False,False,False,True
37,311.0,60,10,0,0.468,2.5,10.71735057497995,10.542732775946709,8.77482473574912,1.8562979903656263,0.028295869154847303,False,False,False,False,False,False,True,False,False,False,False,True,False
39,399.0,48,1,1,1.557,2.5,10.996592537140042,10.723289410218579,8.6550245758108,2.4595888418037104,0.023716526617316044,False,True,False,False,False,True,False,False,False,False,True,False,False
48,389.0,60,7,0,1.672,2.5,9.43679443748633,10.288783966353765,9.133937614970463,1.7227665977411035,0.13775993970448563,False,True,False,False,False,True,False,False,False,False,False,False,False
41,304.0,12,3,0,5.192,6.0,11.051621007967428,10.12667110305036,9.68191089799775,0.262364264467491,0.22649791912678338,False,True,False,False,False,False,False,True,False,False,False,False,True
42,359.0,24,3,0,0.108,2.5,10.000769877292662,10.142543822310387,9.191534647607115,1.0986122886681098,0.20097973861248797,False,False,True,False,False,True,False,False,False,False,False,False,False
22,360.0,48,3,0,0.029,2.5,10.169413160193761,10.177362240256695,9.544294440672227,1.9600947840472698,0.1255748229080663,False,True,False,False,False,False,False,False,False,True,False,False,True
47,339.0,60,1,0,1.751,2.774,10.631147989309047,10.757924157061597,10.32115326301684,2.1972245773362196,0.13688825206212163,False,False,True,False,False,False,False,True,False,False,False,False,True
29,308.0,24,3,0,4.942,15.136,9.824592602603271,11.540550359582348,11.369498991394805,2.151762203259462,1.2071377904690925,True,False,False,False,False,False,False,True,False,False,False,False,False
51,347.0,120,5,1,0.065,2.5,9.925745496407373,10.264687244346277,8.76145301661892,1.308332819650179,0.03072317264284058,False,False,False,False,False,False,False,False,False,False,False,True,False
31,300.0,36,6,2,5.118,7.797,11.750238394821988,11.1154434073529,9.603971062119884,1.4586150226995167,0.038258712117090345,False,False,True,False,False,True,False,False,False,False,False,True,False
37,358.0,36,3,0,4.915,13.092,10.726034916514868,11.151969943847991,9.249305283184167,0.5306282510621704,0.7678371261913891,False,False,False,True,True,False,False,False,False,False,False,True,False
38,357.0,36,4,0,5.001,3.763,10.681936357624949,11.6172944892629,8.470874869725467,2.2300144001592104,0.03584965289369722,False,True,False,False,False,True,False,False,False,False,False,False,True
30,348.0,84,3,2,0.031,2.5,10.072981350983556,12.144734331596096,8.366935258342652,0.5306282510621704,0.02557027611153001,False,True,False,False,False,True,False,False,False,False,False,True,False
50,401.0,48,7,0,1.691,2.5,10.311650019498808,10.586609649448985,8.449627158653454,2.0412203288596382,0.038066200806456334,False,True,False,False,False,False,False,True,False,False,True,False,False
38,342.0,12,6,3,0.078,16.522,8.85707247460007,11.055656405795794,10.855151026687501,1.667706820558076,1.252762968495368,False,False,False,True,True,False,False,False,False,False,False,True,False
39,377.0,36,4,0,5.043,5.153,11.157619440776028,9.893487720457795,8.849404936447266,2.617395832834079,0.03256399087326267,False,False,True,False,False,True,False,False,False,False,True,False,False
30,364.0,36,3,0,1.583,2.87,10.176057256212589,11.590821254278314,9.632500669914746,0.8754687373538999,0.17697395046735934,False,False,True,False,False,False,True,False,False,False,True,False,False
40,388.0,36,1,2,0.095,2.5,11.452574855608951,10.351405324899678,10.104830794515433,2.5572273113676265,0.08305355513528564,False,False,True,False,False,False,False,False,False,False,False,True,False
35,341.0,48,2,0,1.413,2.5,11.685280857452334,12.274670105518968,8.901523184861109,1.8562979903656263,0.015282623531156904,False,False,False,False,False,True,False,False,False,False,False,True,False
43,348.0,48,5,0,4.983,5.111,11.730834701127288,10.853232402669228,9.715980172574627,1.7404661748405046,0.032757564238172186,False,True,False,False,False,True,False,False,False,False,False,False,True
40,348.0,60,4,0,1.718,2.5,11.20611616109112,9.259225769705994,9.979339182206573,2.7343675094195836,0.056947280441750125,False,False,False,False,False,False,True,False,False,False,False,False,False
45,359.0,36,5,0,1.812,2.5,11.653363787244574,10.611547975828369,10.615589451999902,0.4054651081081644,0.11163081617118537,False,True,False,False,False,False,False,False,False,False,False,True,False
42,409.0,36,7,0,4.992,3.867,10.211454121460605,11.183045451818261,8.645836155117905,2.803360380906535,0.06728474680559636,False,False,False,False,False,False,False,False,False,False,False,False,True
44,416.0,36,4,0,1.951,21.487,10.82369719543761,9.575052927597383,10.065062461586782,2.8390784635086144,1.252762968495368,False,True,False,False,False,False,False,True,False,False,False,True,False
45,384.0,60,3,0,1.756,2.5,10.610014572495931,10.712215345197256,10.306898218388936,2.740840023925201,0.13775993970448563,False,True,False,False,True,False,False,False,False,False,True,False,False
40,402.0,24,4,0,4.779,5.713,10.880982502933973,10.332050506334692,10.83864321730649,0.09531017980432487,0.39156900291605307,False,True,False,False,False,False,False,False,False,False,True,False,False
41,340.0,36,3,0,0.337,2.5,10.834672217086926,10.626217806887722,11.017822916602801,1.8082887711792655,0.33668649937959433,False,True,False,False,False,False,False,False,False,False,False,True,False
38,300.0,48,2,0,1.64,5.484,9.29652357278924,11.847259703415569,10.559493196955449,2.3608540011180215,0.6333971761541713,True,False,False,False,False,False,False,False,True,False,False,False,True
39,375.0,60,3,3,0.03,2.5,11.01184008398385,9.635673464721814,9.357492332085789,2.2823823856765264,0.03748844441099159,False,True,False,False,False,False,False,False,False,False,True,False,False
40,303.0,36,6,0,1.64,2.552,10.04012025612049,9.933094897288786,9.156542892100203,2.2192034840549946,0.12909657333441,False,True,False,False,False,False,False,False,True,False,False,True,False
43,375.0,48,3,0,0.025,2.5,10.134136070999704,10.360944044643913,10.32368099756882,1.62924053973028,0.2640551418206247,False,False,False,False,False,False,False,False,False,False,False,True,False
41,300.0,24,4,1,1.643,6.046,10.398763504356708,10.839600519357369,10.864680328198007,1.6094379124341003,0.5859516489563893,False,False,True,False,False,False,False,False,True,False,True,False,False
46,368.0,84,6,0,0.226,2.5,10.763201583695384,10.134638955251866,9.396746907206408,1.6486586255873816,0.03575316970581786,False,False,False,False,False,True,False,False,False,False,False,False,False
39,306.0,48,3,3,0.062,3.31,10.708174095304594,11.125806040978839,10.669003300504942,1.667706820558076,0.21543390824415684,False,False,False,False,False,True,False,False,False,False,False,False,True
35,300.0,48,3,4,0.111,6.513,9.018133314227557,10.410335274932896,8.969253039640078,2.6741486494265287,0.21357794644450878,False,False,False,True,False,False,False,True,False,False,False,True,False
38,373.0,60,4,0,1.864,2.5,11.036043192006323,10.367253014814716,9.873966564579614,2.631888840136646,0.06071873503470581,False,False,True,False,False,True,False,False,False,False,False,False,True
26,300.0,24,6,0,0.115,8.518,10.726034916514868,12.157937516778192,9.208228142789908,0.5306282510621704,0.9794533068317952,False,False,True,False,False,False,True,False,False,False,True,False,False
39,348.0,60,2,0,5.008,2.5,11.294833507842009,11.138973558699526,9.00862312907425,2.517696472610991,0.02009670169912241,False,False,False,False,False,False,False,True,False,False,True,False,False
37,410.0,84,5,0,0.34,2.5,11.08964296568,11.769898298682092,9.55505072480092,0.9162907318741551,0.030335199796072944,False,True,False,False,False,False,True,False,False,False,False,True,False
37,398.0,48,0,1,0.373,2.5,10.359976518737144,10.211009016314167,8.977200776263956,1.2809338454620642,0.06081283939651243,False,True,False,False,False,False,False,True,False,False,False,False,False
35,330.0,120,5,0,5.017,4.662,10.647839598573903,10.628641991731053,9.145044230583517,1.2809338454620642,0.02195716735204214,False,True,False,False,True,False,False,False,False,False,False,False,False
48,408.0,60,5,2,0.046,2.5,11.069843065540665,10.841559345471941,10.170175916135635,0.9162907318741551,0.07816402096935436,False,True,False,False,False,False,False,False,False,False,False,True,False
43,348.0,12,4,0,1.918,2.5,11.135811488415259,11.269591961359195,9.760165530591182,1.252762968495368,0.2253012218680092,False,True,False,False,False,False,False,False,True,False,False,False,False
37,367.0,60,5,1,4.931,6.555,10.09402237129618,9.38437770918244,10.746552538365256,1.4586150226995167,0.3250501089205192,False,True,False,False,False,False,False,True,False,False,True,False,False
48,334.0,36,2,0,5.078,5.671,11.12551719645141,11.631605875642963,9.763028217038906,2.6946271807700692,0.08185644646983221,False,False,True,False,True,False,False,False,False,False,False,False,True
35,348.0,120,2,1,1.562,2.5,9.990989142684985,10.043292972227004,8.173245482950348,2.0014800002101243,0.016070180177494467,False,False,True,False,False,True,False,False,False,False,False,False,True
22,408.0,48,0,1,1.708,14.426,10.726034916514868,9.575052927597383,10.653328344487655,2.2300144001592104,1.252762968495368,False,False,True,False,True,False,False,False,False,False,False,False,False
29,309.0,36,2,1,4.916,6.026,10.466148983502977,11.211833885608513,9.407525089380057,1.791759469228055,0.10939237677119683,False,True,False,False,True,False,False,False,False,False,False,False,True
42,393.0,36,3,0,5.123,4.325,11.021376676701362,10.32551474894327,9.828208356305645,2.174751721484161,0.09630968013740838,True,False,False,False,False,False,False,False,False,False,False,False,False
51,302.0,24,4,0,5.014,4.97,11.095103879057673,11.095908894882296,10.541485593429773,1.6863989535702288,0.25262468063637844,False,True,False,False,True,False,False,False,False,False,False,True,False
34,300.0,84,2,0,1.836,2.5,10.469757154670418,10.547995807489514,9.770034442561725,1.2237754316221157,0.06859279146561172,False,True,False,False,False,False,False,False,False,False,False,False,False
37,319.0,48,3,0,0.088,2.5,10.080472394365088,8.665785595466064,9.483865201917972,2.0794415416798357,0.1290086805635338,False,True,False,False,False,True,False,False,False,False,False,False,False
36,335.0,36,7,0,1.815,3.967,11.254184657844998,11.243751064074187,11.002927665130109,0.832909122935104,0.23055601102966367,False,False,True,False,False,True,False,False,False,False,True,False,False
35,300.0,60,5,1,4.941,8.442,9.52043489845587,10.872389709681492,10.585175577038427,1.8718021769015913,0.4574248470388754,True,False,False,False,False,False,False,False,False,True,False,False,True
37,356.0,48,2,5,1.681,6.297,12.020855520622165,9.392745258631441,8.85024386688174,1.0647107369924282,0.01044525786153865,False,False,True,False,True,False,False,False,False,False,False,True,False
38,369.0,36,1,0,5.169,5.623,11.691703919048965,9.169622538697624,10.14792947470928,1.252762968495368,0.0687795153948257,False,False,False,False,False,False,False,True,False,False,False,False,True
36,333.0,36,7,0,0.011,2.5,10.563990408021105,11.80036500801413,10.065680378868045,0.5306282510621704,0.1844027229977792,False,True,False,False,True,False,False,False,False,False,False,True,False
34,384.0,48,6,4,1.62,3.737,10.534742307956527,10.142543822310387,9.32669127150389,2.3513752571634776,0.07204155286497055,True,False,False,False,False,False,False,False,False,False,False,False,False
66,462.0,36,4,0,5.086,4.484,11.206231812262041,9.546884034617925,10.835988584666191,2.388762789235098,0.20717675779213085,False,False,False,False,False,False,False,False,True,False,False,True,False
59,430.0,36,5,1,0.103,2.5,12.026969244912339,10.114599007626499,9.433910232407747,1.252762968495368,0.024595046855380207,False,True,False,False,False,True,False,False,False,False,False,True,False
22,329.0,60,5,0,0.095,2.5,10.687463522818565,9.417435838868785,8.965564520534858,2.7212954278522306,0.0350775266126961,False,True,False,False,False,True,False,False,False,False,False,False,False
30,303.0,48,4,4,0.009,5.208,9.89894826554402,11.552155793461898,10.208551309459539,1.8718021769015913,0.29319186562537847,False,False,True,False,False,False,False,False,True,False,False,False,True
38,325.0,36,7,1,0.223,2.5,10.818841045338926,10.894904309600681,8.885092110224688,1.5686159179138452,0.04707440738592883,False,True,False,False,False,False,False,True,False,False,False,False,True
24,340.0,36,3,0,1.855,2.5,9.97789255200144,10.63106031411106,6.9492810258106354,2.174751721484161,0.015971769509698662,False,False,False,False,True,False,False,False,False,False,False,False,True
36,344.0,60,1,0,4.971,4.553,10.593417563551387,10.16203685698089,9.251213565185763,0.5877866649021191,0.05097824476462944,False,True,False,False,False,False,False,True,False,False,False,True,False
43,310.0,48,6,0,0.219,2.5,10.16161091399636,9.575052927597383,9.001430046022694,1.667706820558076,0.07547846117590554,False,True,False,False,True,False,False,False,False,False,False,True,False
39,425.0,36,8,0,5.208,8.378,9.540693927589219,10.25769445336048,9.481119135044692,2.501435951739211,0.2731520206674553,False,False,False,True,False,False,False,False,False,False,False,False,False
44,300.0,12,1,0,5.203,14.629,8.032015821031441,10.298935994257638,8.286188824690178,1.7749523509116738,0.8283334531150132,False,False,False,True,False,False,True,False,False,False,False,True,False
37,318.0,24,5,4,4.953,10.549,10.240841186326996,10.5506169722625,10.313220872189438,0.33647223662121295,0.43015772069853586,False,False,False,False,False,False,False,False,False,False,False,False,True
